Data;Ativo Total;Ativo Circulante;Caixa e Equivalentes de Caixa;Aplicacoes Financeiras;Contas a Receber_1;Estoques_1;Ativos Biologicos_1;Tributos a Recuperar;Despesas Antecipadas_1;Outros Ativos Circulantes;Ativo Realizavel a Longo Prazo;Aplicacoes Financeiras Avaliadas a Valor Justo;Aplicacoes Financeiras Avaliadas ao Custo Amortizado;Contas a Receber;Estoques;Ativos Biologicos;Tributos Diferidos_1;Despesas Antecipadas;Creditos com Partes Relacionadas;Outros Ativos Nao Circulantes;Investimentos;Imobilizado;Intangivel;Diferido;Passivo Total;Passivo Circulante;Obrigacoes Sociais e Trabalhistas;Fornecedores;Obrigacoes Fiscais;Emprestimos e Financiamentos_1;Passivos com Partes Relacionadas_1;Dividendos e JCP a Pagar;Outros_1;Provisoes_1;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados_1;Passivo Nao Circulante;Emprestimos e Financiamentos;Passivos com Partes Relacionadas;Outros;Tributos Diferidos;Adiantamento para Futuro Aumento Capital_1;Provisoes;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados;Lucros e Receitas a Apropriar;Participacao dos Acionistas Nao Controladores;Patrimonio Liquido;Capital Social Realizado;Reservas de Capital;Reservas de Reavaliacao;Reservas de Lucros;Lucros/Prejuizos Acumulados;Ajustes de Avaliacao Patrimonial;Ajustes Acumulados de Conversao;Outros Resultados Abrangentes;Adiantamento para Futuro Aumento Capital;Receita Liquida de Vendas e/ou Servicos;Custo de Bens e/ou Servicos Vendidos;Resultado Bruto;Despesas Com Vendas;Despesas Gerais e Administrativas;Perdas pela Nao Recuperabilidade de Ativos;Outras Receitas Operacionais;Outras Despesas Operacionais;Resultado da Equivalencia Patrimonial;Financeiras;Receitas Financeiras;Despesas Financeiras;Resultado Antes Tributacao/Participacoes;Provisao para IR e Contribuicao Social;IR Diferido;Lucro/Prejuizo do Periodo;Adj Close;IBOV;Empresa
30/09/2020;965430018.05;151643996.16;71635001.34;3782000.13;12904999.94;29789999.10;0.00;23851999.23;0.00;9680000.00;128209002.50;0.00;0.00;219000.00;12878999.55;0.00;0.00;73057001.47;0.00;0.00;17118999.55;590854029.31;77604003.84;0;965430018.05;140706004.99;10609000.45;24438999.04;740000.00;68367998.98;0.00;2010000.00;26869998.98;3836999.94;3832999.94;574363009.02;380560998.40;0.00;1903000.06;782000.00;0;191116984.32;0.00;0.00;2624999.94;247735987.71;205431996.42;2448999.94;0;72031002.62;0.00;0.00;0.00;-32176001.02;0;70729998.34;-36961001.47;33769000.96;-6304999.94;-1664000.00;0.00;0.00;-6850999.81;-917000.00;-22909999.10;667000.00;-23576999.94;-4878000.13;-26000.00;3235000.06;-1546000.00;8.29;94603.00;PETR4
30/09/2020;11137562.62;2481417.98;1765917.06;62131.00;477807.01;24128.00;0.00;63504.00;0.00;87931.00;628006.98;0.00;0.00;0.00;45133.00;427119.01;0.00;17828.00;0.00;0.00;7561010.18;104120.00;363008.00;0;11137562.62;974001.02;0.00;104866.00;68804.00;471454.02;0.00;148375.01;180501.98;0.00;0.00;3751976.96;3060055.04;0.00;349840.99;342080.99;0;0.00;0.00;0.00;3345.00;6408240.02;2944514.05;840348.03;0;1804830.98;818547.01;0.00;0.00;0.00;0;210743.01;-70909.00;139834.00;0.00;-49601.00;0.00;0.00;554019.01;-1120.00;-20200.00;17917.00;-38117.00;622931.97;-27151.00;-27078.00;568761.02;17.90;94603.00;MULT3
30/09/2020;11391782.91;5372161.02;191224.99;1693396.99;1339500.03;2002423.04;0.00;23543.00;12937.00;109136.00;3848365.06;379323.01;30571.00;101681.00;727337.02;1893428.99;0.00;71.00;0.00;494467.01;2078393.98;70938.00;21925.00;0;11391782.91;1784077.06;52416.00;138787.01;167452.99;582252.03;87047.00;98762.00;503465.97;153894.00;0.00;3061049.09;1852317.95;0.00;0.00;319664.99;0;889065.98;0.00;0.00;285460.99;6261195.78;3395744.00;-72755.00;0;1439448.96;1499024.00;0.00;0.00;-266.00;0;1163502.98;-784921.98;378580.99;-71524.00;-93025.00;0.00;1367584.00;-109725.00;314800.00;24471.00;55454.00;-30983.00;1811161.98;-129743.00;-266544.99;1403280.00;19.67;94603.00;CYRE3
30/09/2020;45378408.45;16127392.77;1290332.03;13346030.59;345904.99;0.00;0.00;920902.02;95435.00;128788.00;2568535.04;27684.00;2190877.95;65088.00;0.00;0.00;0.00;0.00;15250.00;0.00;47320.00;743484.03;25891676.16;0;45378408.45;8568387.07;0.00;139051.01;540304.00;40673.00;0.00;1593860.99;6254497.92;0.00;0.00;11821732.86;6841648.13;0.00;30243.00;4272268.03;0;620366.02;0.00;57208.00;11514.00;24976772.98;12548655.10;8600144.90;17406;2876239.10;835569.98;0.00;0.00;98759.00;0;2535464.96;-246682.00;2288783.10;0.00;-648457.98;0.00;0.00;-67723.00;914.00;-26425.00;69171.00;-95596.00;1547090.94;-136144.99;-274449.98;1136984.06;16.38;94603.00;B3SA3
30/09/2020;12370788.35;967553.98;967491.97;0.00;0.00;0.00;0.00;0.00;62.00;0.00;218087.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11184218.11;86.00;843.00;0;12370788.35;350919.01;0.00;0.00;89382.00;228390.00;0.00;3916.00;29231.00;0.00;0.00;7841.00;0.00;0.00;839.00;0.00;0;7002.00;0.00;0.00;0.00;12012027.90;4100000.00;0.00;0;2106573.06;1141174.02;4664281.09;0.00;0.00;0;0.00;0.00;0.00;0.00;-4086.00;0.00;0.00;-27275.00;889161.98;986.00;2244.00;-1258.00;858787.01;0.00;0.00;796608.00;23.83;94603.00;BRAP4
30/09/2020;47786229.76;4524996.10;113786.00;1817776.00;2215721.98;97332.00;0.00;152051.01;0.00;128329.00;9353156.61;0.00;0.00;0.00;240362.00;0.00;0.00;0.00;0.00;631854.98;109452.00;259620.00;33539004.42;0;47786229.76;4217527.04;585532.99;237840.00;428176.99;1462292.99;626.00;723.00;1004105.99;498228.99;0.00;21872084.99;13918117.89;0.00;7055887.87;419987.01;0;478091.01;0.00;0.00;0.00;21696616.45;15000000.51;0.00;0;7466980.86;141790.00;-912153.98;0.00;0.00;0;4438479.87;-2942490.11;1495990.02;-269543.01;-244215.01;0.00;17393.00;-16551.00;3124.00;-330639.01;65703.00;-396342.02;655558.98;-192984.99;-40998.00;421576.00;44.16;94603.00;SBSP3
30/09/2020;63426195.46;22132455.42;4171128.06;3028379.90;4161970.94;8886565.89;0.00;987121.02;0.00;897289.98;6693992.96;0.00;0.00;0.00;0.00;0.00;0.00;3568326.91;0.00;137162.00;2309575.94;18499348.48;13790821.38;0;63426195.46;9171360.77;509896.00;4552714.75;919859.97;2173239.04;0.00;0.00;949446.02;66205.00;0.00;22761531.39;17367724.03;0.00;2208642.05;46684.00;0;3138480.90;0.00;0.00;222708.00;31270596.32;19249180.67;-217712.00;0;5641055.23;1317437.95;5280632.83;0.00;0.00;0;12222107.65;-10525273.09;1696834.94;-130900.00;-239308.00;-3372.00;135114.00;-150122.00;71495.00;-303336.00;50857.00;-354192.99;1076406.02;-205172.00;-76649.00;785540.99;14.86;94603.00;GGBR4
30/09/2020;451139567.62;98957139.97;49889390.59;0.00;18736359.42;24417611.78;0.00;2671305.98;0.00;3242472.96;89113083.90;0.00;0.00;0.00;356816.00;0.00;0.00;54209740.80;0.00;8963726.34;11481729.02;214280257.54;37307338.75;0;451139567.62;60259549.18;3827953.92;17478283.26;6318305.79;5774889.98;4215894.02;89601.00;2531499.03;20023119.87;0.00;203518099.46;79207530.50;5299652.10;5370464.77;9219872.77;0;104420581.38;0.00;0.00;-7277833.22;194639735.81;77299998.72;-1184210.05;0;13408307.20;21887875.07;-26686715.90;109914480.64;0.00;0;57905745.92;-25893132.29;32012611.58;0.00;-683851.01;-1609160.96;0.00;-2798567.94;-210679.01;-7380568.06;369728.00;-7750296.06;19329783.81;-4017370.11;-240184.00;15615098.88;44.86;94603.00;VALE3
30/09/2020;63484846.08;22178811.90;4171184.90;3028760.06;4161970.94;8886565.89;0.00;587072.00;0.00;1343257.98;6706061.82;0.00;0.00;0.00;0.00;0.00;0.00;3568326.91;0.00;137162.00;2309575.94;18499575.81;13790821.38;0;63484846.08;9172083.71;510164.99;4552728.06;920057.02;2173239.04;0.00;0.00;949691.01;66204.00;0.00;22758356.99;17367724.03;0.00;2204674.05;46684.00;0;3139276.03;0.00;0.00;19954255.87;11600148.48;8208825.86;-69861.00;0;1027875.01;492800.00;1940508.03;0.00;0.00;0;12222107.65;-10525273.09;1696834.94;-130900.00;-241990.00;-3372.00;149540.00;-150122.00;71495.00;-303120.99;51083.00;-354204.00;1088365.06;-205172.00;-76649.00;301839.01;6.56;94603.00;GOAU4
30/09/2020;63239999.49;20818999.30;7282999.81;0.00;1082000.00;9870000.13;0.00;1791000.06;0.00;793000.00;4562999.81;0.00;0.00;0.00;726000.00;0.00;0.00;339000.00;0.00;109000.00;4440000.00;26438000.64;6979999.74;0;63239999.49;22951000.06;1290000.00;11971000.32;797000.00;6176999.94;194000.00;14000.00;2507999.87;0.00;0.00;24046999.55;11217000.45;0.00;10440999.94;1037000.00;0;1330000.00;0.00;22000.00;3151000.06;13090999.81;6864999.94;468000.00;0;3694000.13;576000.00;0.00;0.00;1488000.00;0;21289000.96;-16677999.62;4610999.81;-2604000.00;-517000.00;0.00;0.00;-608000.00;91000.00;-487000.00;0.00;0.00;486000.00;-253000.00;147000.00;386000.00;8.58;94603.00;PCAR3
30/09/2020;15745083.39;3386470.91;2403671.04;188346.00;293504.00;216694.00;0.00;114114.00;40875.00;129267.00;738339.97;0.00;0.00;0.00;0.00;0.00;0.00;555612.03;96.00;3840.00;5487.00;10266722.30;1348062.98;0;15745083.39;1545858.94;37175.00;428592.00;137387.01;699939.01;0.00;0.00;242766.00;0.00;0.00;6923546.11;6599784.96;1397.00;134716.99;22711.00;0;164936.00;0.00;0.00;-3181.00;7278859.21;8845220.86;22427.00;0;110725.00;-1747280.00;47766.00;0.00;0.00;0;562028.03;-308673.98;253354.00;0.00;-112928.00;0.00;27098.00;-4154.00;-1141.00;-96044.00;57356.00;-153400.00;66185.00;-2518.00;-8484.00;55559.00;12.02;94603.00;ENEV3
30/09/2020;12820829.18;2894760.96;498753.98;399624.00;790910.98;199716.99;0.00;240372.00;0.00;765382.98;2972592.13;0.00;0.00;0.00;0.00;0.00;0.00;57762.00;0.00;0.00;1254.00;5197231.10;1754990.98;0;12820829.18;12007285.76;338988.99;1634526.98;71151.00;3090339.07;0.00;0.00;6516934.14;355345.98;0.00;14950489.09;7193378.82;0.00;6152056.83;218620.99;0;1386432.00;0.00;0.00;622254.98;-14759200.64;3009435.90;140359.01;0;0.00;-17002055.68;-906940.99;0.00;0.00;0;974920.00;-958969.98;15950.00;-82257.00;-381304.00;0.00;-312836.00;0.00;0.00;-927107.97;-308648.00;-618460.03;-1687554.94;-42093.00;33723.00;-1719769.98;17.08;94603.00;GOLL4
30/09/2020;19048876.03;11581760.51;2616485.12;981084.99;3564453.89;3586597.89;0.00;353672.00;0.00;479467.01;1107251.97;0.00;0.00;0.00;0.00;0.00;0.00;292342.02;0.00;0.00;45670.00;4709771.78;1604419.97;0;19048876.03;4924701.18;564222.02;1239929.98;228292.99;296412.99;0.00;67736.00;2528107.07;0.00;0.00;2724139.01;1673572.99;0.00;398913.98;77660.00;0;573992.00;0.00;0.00;277564.99;11122470.34;5504517.12;-132724.00;3630;1707251.97;1135154.05;350404.00;0.00;2554236.93;0;4801260.03;-3289688.06;1511571.97;-395780.00;-169122.00;0.00;3821.00;-139855.01;6848.00;-31980.00;196626.00;-228606.00;785504.00;-161867.01;29975.00;644246.02;31.67;94603.00;WEGE3
30/09/2020;50674057.22;15933044.74;6758471.17;1357372.03;4739786.75;83680.00;0.00;589025.98;67434.00;2337274.88;15670595.58;0.00;0.00;0.00;758494.02;0.00;0.00;348048.99;4034.00;0.00;1098856.96;8894142.46;9077415.94;0;50674057.22;12990244.86;184210.00;2881472.00;1236546.94;4768214.02;0.00;2120493.06;1778475.01;20834.00;0.00;22863104.00;15423758.34;2395880.96;3408111.10;891192.00;0;744163.01;0.00;0.00;286008.00;14534698.30;9388080.13;-1643776.00;0;5082429.95;2698679.04;0.00;0.00;-990715.01;0;7781020.16;-5836525.06;1944494.98;-148984.99;-213824.99;0.00;0.00;-104817.00;95645.00;-192044.00;139622.00;-331665.98;1380468.99;-186380.00;157500.00;1337433.98;20.60;94603.00;CPFE3
30/09/2020;28579446.78;7269794.82;2981027.07;331217.98;2592900.10;246944.99;0.00;824908.99;0.00;292796.00;10681526.27;0.00;0.00;1750.00;85201.00;0.00;0.00;782577.02;0.00;0.00;2052246.02;6332423.17;2243456.00;0;28579446.78;6672290.82;0.00;1794738.94;618443.01;3046589.95;0.00;58012.00;1006858.02;147648.99;0.00;10868578.30;6076582.91;0.00;2495132.93;928899.01;0;1367963.01;0.00;0.00;1158813.06;9879763.58;5502715.90;66004.00;0;4239601.92;808044.99;0.00;0.00;-736603.01;0;3453060.10;-2711427.07;741633.02;-32240.00;-138674.00;0.00;0.00;-34384.00;11480.00;-61013.00;166738.00;-227751.01;486801.98;-173820.99;9017.00;299772.00;13.96;94603.00;ENBR3
30/09/2020;36100759.55;11743225.86;4845149.18;0.00;1452487.94;625809.98;0.00;834409.02;0.00;3985370.11;5260874.24;0.00;0.00;0.00;19365.00;0.00;0.00;610937.02;0.00;0.00;7982064.13;1239618.94;9874976.77;0;36100759.55;6032929.79;0.00;1685037.95;833683.01;2586106.88;0.00;16092.00;912010.02;0.00;0.00;18747164.67;13976308.74;0.00;3516590.08;1254264.96;0;0.00;0.00;0.00;661014.98;10659651.14;5727477.76;-1359956.99;0;6246542.85;231704.00;0.00;0.00;-186116.99;0;3714923.01;-2637040.13;1077883.01;-171370.00;-288491.01;0.00;0.00;-25168.00;227468.00;-417436.00;177298.00;-594734.02;402886.02;-237756.00;164078.00;303839.01;15.03;94603.00;CSAN3
30/09/2020;61223034.88;36160528.38;9595483.14;2724833.02;1220119.04;18266871.81;0.00;991982.02;197787.01;3163454.98;2114429.06;0.00;0.00;0.00;621214.98;0.00;0.00;936067.01;33113.00;0.00;51761.00;11442955.26;11453360.13;0;61223034.88;15776733.18;0.00;3820303.10;792844.99;2692720.13;0.00;5550.00;7930708.05;534607.01;0.00;29086484.48;22968287.23;0.00;2325920.00;2888890.11;0;578590.02;0.00;324798.02;561998.02;15797819.20;5159617.02;5316.00;0;2595444.99;-3608880.90;11646321.66;0.00;0.00;0;4090473.98;-3793737.98;296736.00;-244528.99;-187687.01;-74427.00;70705.00;-58483.00;-184.00;-597248.00;-82345.00;-514903.01;-795116.99;147802.00;7270.00;-649049.02;6.24;94603.00;EMBR3
30/09/2020;43286659.07;11841604.61;1330019.97;3775578.11;3854817.02;146252.00;0.00;764649.02;0.00;1970289.02;14586231.81;369342.02;0.00;0.00;1168008.96;0.00;0.00;0.00;0.00;0.00;76547.00;354600.00;16427674.62;0;43286659.07;10575966.21;0.00;1660679.04;0.00;5332129.79;0.00;3218.00;3579938.99;0.00;0.00;25021040.64;13955106.82;0.00;6438902.78;4627028.99;0;0.00;0.00;0.00;835289.98;6854363.78;3363685.12;313399.01;0;2290754.05;1231527.94;0.00;0.00;-345001.98;0;4898036.22;-3788908.03;1109127.94;0.00;-192618.00;0.00;37504.00;-19953.00;0.00;157786.00;184910.00;-27124.00;1091847.04;-75085.00;-95068.00;860979.97;35.98;94603.00;ENGI11
30/09/2020;13866966.02;3358289.92;1789886.98;0.00;183128.99;0.00;0.00;120517.00;0.00;1264756.99;7857654.78;0.00;0.00;0.00;19603.00;0.00;0.00;0.00;0.00;0.00;2511420.93;54083.00;85517.00;0;13866966.02;926142.98;0.00;66115.00;54331.00;651420.03;0.00;15.00;154261.99;0.00;0.00;7172452.86;5974829.06;0.00;88715.00;1071254.98;0;37654.00;0.00;0.00;0.00;5768370.18;3042034.94;598736.00;0;1224260.99;912924.03;0.00;0.00;-9586.00;0;941220.99;-253750.00;687470.98;0.00;-32031.00;0.00;0.00;-1861.00;207404.99;-119288.00;10667.00;-129955.00;741696.00;-10243.00;-99539.00;631913.98;21.10;94603.00;TAEE11
30/09/2020;17071315.97;8040431.10;4930973.18;0.00;1477876.99;891740.03;0.00;252664.00;119181.00;367996.00;1122029.95;0.00;0.00;0.00;0.00;0.00;0.00;39460.00;0.00;0.00;187988.00;1419773.95;6301093.89;0;17071315.97;2255844.10;234132.00;283184.00;67168.00;406256.00;0.00;509368.00;755736.00;0.00;0.00;5519915.01;5168197.12;0.00;49759.00;92808.00;0;202748.00;6403.00;0.00;0.00;9295557.63;4476060.16;1261597.95;0;3279801.09;423760.99;-145662.00;0.00;0.00;0;1088497.02;-392217.98;696278.98;-351696.00;-43575.00;0.00;61630.00;-4857.00;5904.00;-36396.00;32954.00;-69350.00;327288.99;-7939.00;30273.00;345628.99;27.14;94603.00;HYPE3
30/09/2020;17566328.83;8658422.78;1080295.04;0.00;1815342.98;3721588.99;0.00;84309.00;98899.00;1857987.97;6339347.97;0.00;0.00;0.00;1619128.96;4395102.21;0.00;0.00;46096.00;47028.00;1865463.04;545363.01;157732.00;0;17566328.83;3439275.01;193844.99;445704.00;87943.00;634392.00;0.00;0.00;2036429.95;40961.00;0.00;8157447.17;4243906.05;0.00;3626361.09;66358.00;0;220822.00;0.00;0.00;353417.98;5616189.18;4609423.87;56522.00;0;497344.99;354102.02;98796.00;0.00;0.00;0;1779840.00;-1279875.97;499964.00;-168424.99;-111032.00;0.00;5264.00;-39339.00;-13069.00;9513.00;36546.00;-27033.00;182876.00;-36719.00;-377.00;140584.00;14.57;94603.00;MRVE3
30/09/2020;38294290.43;16582867.97;1389037.06;8265434.11;2505270.02;2969584.90;58178.00;779414.02;0.00;615950.02;4687055.87;0.00;0.00;0.00;0.00;0.00;0.00;1858546.05;0.00;0.00;62234.00;8159266.82;8802867.20;0;38294290.43;11505815.55;1458854.02;2524854.02;788944.00;4761522.18;0.00;0.00;1971641.98;0.00;0.00;24044693.50;22669156.35;0.00;917510.02;96648.00;0;361380.00;0.00;0.00;1778898.05;964883.84;8204390.91;-2081336.06;0;51824.00;-874393.02;0.00;0.00;-4335602.18;0;16833143.81;-14084819.97;2748325.12;-664398.02;-248488.99;0.00;-50889.00;0.00;0.00;-613075.97;750555.01;-1363630.98;1171473.02;-262779.01;29128.00;673665.02;10.09;94603.00;MRFG3
30/09/2020;5600272.90;1955822.98;18636.00;1121191.94;642006.98;81687.00;0.00;61992.00;0.00;30309.00;155879.01;0.00;0.00;69365.00;0.00;0.00;0.00;0.00;0.00;0.00;23160.00;707742.02;2757669.12;0;5600272.90;1060924.99;148592.99;196967.01;64416.00;326180.99;0.00;197787.01;126980.99;0.00;0.00;2851810.05;1601885.95;0.00;794168.00;415400.00;0;40356.00;0.00;0.00;0.00;1687538.05;1432201.98;34982.00;0;102876.00;117478.00;0.00;0.00;0.00;0;874582.98;-561401.98;313180.99;0.00;-74885.00;0.00;0.00;-2240.00;292.00;-33313.00;9811.00;-43124.00;203035.01;-58171.00;-12799.00;132065.00;23.82;94603.00;FLRY3
30/09/2020;39790080.00;9601207.30;2124706.05;1513016.06;2986094.08;206862.00;0.00;1924173.06;275403.01;570953.02;3819269.89;6634.00;0.00;0.00;125839.00;0.00;0.00;0.00;64271.00;0.00;0.00;17357330.43;9012273.15;0;39790080.00;6670340.10;286988.00;2176054.02;1063118.98;1835289.98;0.00;46745.00;1262143.96;0.00;0.00;9870513.15;758571.01;0.00;8220526.08;0.00;0;891416.00;0.00;0.00;0.00;23249227.78;13477891.07;394585.98;0;8550298.11;830268.99;0.00;0.00;-3817.00;0;4387368.96;-2051149.95;2336218.88;-1133255.04;-412193.98;0.00;29520.00;-137392.99;0.00;-243694.00;181048.99;-424743.01;439203.01;-767521.98;718356.99;390038.02;11.35;94603.00;TIMS3
31/12/2020;50418634.75;6440838.14;396400.99;3411145.98;2372082.94;104848.00;0.00;22672.00;0.00;133688.00;9194280.96;0.00;0.00;0.00;246956.99;0.00;0.00;0.00;0.00;638590.98;109691.00;268251.01;34405576.70;0;50418634.75;5900129.79;410943.01;263740.99;266819.01;3034448.90;626.00;231611.01;931731.97;760209.02;0.00;21724801.02;14224175.10;0.00;6687818.24;320716.00;0;492092.99;0.00;0.00;0.00;22793703.42;15000000.51;0.00;0;8194705.92;0.00;-401001.98;0.00;0.00;0;4884164.10;-2996265.47;1887899.90;-278409.98;-297810.98;0.00;12240.00;-17863.00;4532.00;-179978.98;103197.99;-283177.09;1130609.15;-393108.99;94028.00;831528.00;41.94;119306.00;SBSP3
31/12/2020;16218095.62;2930402.05;1384932.99;511316.99;700963.97;179015.01;0.00;92868.00;29411.00;31894.00;992841.02;0.00;0.00;0.00;0.00;0.00;0.00;865059.01;0.00;51.00;9633.00;10946674.69;1338545.02;0;16218095.62;1065939.01;49070.00;492456.00;104084.00;137712.99;0.00;0.00;282616.00;0.00;0.00;7221416.96;6904951.81;168.00;110621.00;32692.00;0;172984.00;0.00;0.00;-3423.00;7934163.22;8848408.58;25418.00;0;253071.01;-1203510.02;10775.00;0.00;0.00;0;1223506.94;-668780.99;554725.95;0.00;-140436.99;0.00;46738.00;8065.00;-402.00;-74267.02;42601.00;-116868.00;394423.01;-7623.00;299464.99;686507.01;15.52;119306.00;ENEV3
31/12/2020;46332784.64;17101290.50;1438419.97;14068886.53;412116.00;0.00;0.00;1010296.00;120295.00;51276.00;2690448.90;95736.00;2247062.02;65931.00;0.00;0.00;0.00;0.00;14562.00;0.00;48070.00;808894.02;25684080.64;0;46332784.64;9678085.12;0.00;220528.00;763385.98;79401.00;0.00;1101476.99;7513292.67;0.00;0.00;12133273.60;6980364.80;0.00;27453.00;4529333.76;0;535864.00;0.00;60258.00;11473.00;24509951.90;12548655.10;8181014.02;17259;3684250.11;0.00;0.00;0.00;78773.00;0;2978396.67;-698137.98;2280259.07;0.00;-722506.05;0.00;0.00;-12662.00;1130.00;63498.00;96662.00;-33164.01;1609719.30;-244582.02;-267797.98;1097380.10;18.45;119306.00;B3SA3
31/12/2020;36250161.15;17489072.13;2661494.02;5033257.98;3926162.94;3846195.97;0.00;1410930.05;132122.00;478908.00;6654809.09;0.00;902156.99;75251.00;511688.00;0.00;0.00;974710.98;70507.00;2824.00;167480.99;10156145.66;1782654.98;0;36250161.15;9240841.22;468630.02;4040652.03;455331.01;3516133.12;0.00;442132.99;242958.02;75004.00;0.00;17099056.13;15693371.39;3711.00;139507.01;12732.00;0;1249735.04;0.00;0.00;376519.01;9533745.82;5171751.94;616452.99;4337;3974597.89;0.00;-464990.02;231596.00;0.00;0;23215656.96;-21702699.01;1512954.11;-676681.15;-459605.98;-1197.00;297544.00;-150172.99;-13102.00;136451.98;220897.01;-84445.05;646191.04;-255823.98;41135.00;426024.96;22.05;119306.00;UGPA3
31/12/2020;54083080.19;15456199.68;1680397.06;3360270.08;4561401.86;0.00;0.00;597609.98;0.00;5256521.22;18994515.97;0.00;0.00;764793.02;172583.01;0.00;0.00;2452859.90;0.00;0.00;5415292.93;2407142.91;11809928.19;0;54083080.19;9690215.42;212755.01;2358320.13;645796.99;2059314.94;0.00;1448845.95;2965181.82;0.00;0.00;26915516.42;12961243.14;0.00;11021834.24;1040003.01;0;1892436.99;0.00;0.00;4682.00;17472665.33;7593762.82;2249721.09;0;10060605.44;0.00;-2431422.98;0.00;0.00;0;6864567.81;-5883958.27;980609.02;-88433.98;-177828.02;0.00;502107.97;88232.99;94399.98;353222.98;127223.94;225999.10;1752311.04;-116586.02;-303128.00;1332355.07;7.36;119306.00;CMIG4
31/12/2020;45562806.27;13594050.56;1062102.02;4944045.06;4474963.97;118761.00;0.00;674326.02;0.00;2319853.06;15776191.49;617235.97;0.00;0.00;1260877.95;0.00;0.00;0.00;0.00;0.00;64154.00;417640.00;15710771.20;0;45562806.27;12401269.76;0.00;2445104.13;0.00;5671806.98;0.00;420948.00;3863410.91;0.00;0.00;25645867.01;14509598.72;0.00;6517431.81;4618836.99;0;0.00;0.00;0.00;866931.97;6648737.02;3363685.12;307828.00;0;3274317.06;0.00;0.00;0.00;-297092.99;0;6251145.22;-5038386.18;1212760.19;0.00;-316313.98;0.00;84181.00;-187019.01;0.00;-495694.98;210718.98;-706414.02;297912.96;-149836.99;-44505.00;139523.07;44.89;119306.00;ENGI11
31/12/2020;41654415.36;10411555.84;2575290.88;2070438.02;3051834.11;246602.00;0.00;1795127.04;149796.00;522468.00;4115087.87;7061.00;0.00;0.00;128827.00;0.00;0.00;0.00;73598.00;0.00;0.00;18100697.09;9027075.07;0;41654415.36;8301956.10;272635.01;3128731.90;1232077.06;1689384.96;0.00;538576.00;1440551.04;0.00;0.00;10169715.71;655646.98;0.00;8619776.00;0.00;0;894292.99;0.00;0.00;0.00;23182743.55;13477891.07;392345.98;0;9317355.52;0.00;0.00;0.00;-4848.00;0;4678029.31;-2116915.33;2561113.60;-1095165.95;-417285.02;0.00;35363.00;-109611.02;0.00;-44365.01;71236.03;-115600.93;930050.05;25197.98;58173.99;1013421.95;13.16;119306.00;TIMS3
31/12/2020;30783787.01;9272018.94;2205346.05;1976435.97;1876801.02;366404.99;0.00;275444.99;0.00;2571586.05;2147841.02;0.00;0.00;15026.00;443286.02;0.00;0.00;838337.98;0.00;309767.01;1453.00;4344174.08;15018301.44;0;30783787.01;5261918.21;313916.99;818398.02;154807.01;2169118.98;0.00;0.00;315768.99;0.00;1489907.97;11236706.30;8084541.95;0.00;215008.00;495936.00;0;2441220.10;0.00;0.00;1076081.02;13209082.50;7667615.23;5541468.16;0;0.00;0.00;0.00;0.00;0.00;0;1013016.06;-250202.02;762814.08;-858299.90;-481023.04;-1219236.10;-12140.00;-228548.00;1886.00;-91144.02;77982.98;-169126.99;-2125691.01;34263.00;253641.01;-4019940.86;4.63;119306.00;COGN3
31/12/2020;11433925.63;6058633.22;200083.01;1641817.98;1355207.94;2700145.92;0.00;14435.00;15019.00;131924.00;3214871.04;436004.99;31684.00;91747.00;708345.98;1341441.02;0.00;283.00;0.00;383831.01;2066023.94;73436.00;20962.00;0;11433925.63;2106359.04;49576.00;151524.00;59039.00;563395.97;89792.00;418062.02;625417.98;149552.00;0.00;3530938.88;2139608.96;0.00;0.00;314127.01;0;1077202.94;0.00;0.00;291895.01;5504732.96;3395744.00;-72755.00;0;2181645.06;0.00;0.00;0.00;99.00;0;1056630.14;-720553.98;336075.97;-74718.02;-104651.99;0.00;69443.00;-31305.00;58753.00;50278.00;73281.01;-23003.00;303875.07;-36130.01;5716.98;261232.03;26.24;119306.00;CYRE3
31/12/2020;14105418.75;2360161.02;896030.98;0.00;190378.00;0.00;0.00;124355.00;0.00;1149396.99;8629484.54;0.00;0.00;0.00;19635.00;0.00;0.00;0.00;0.00;0.00;2952525.06;73676.00;89572.00;0;14105418.75;841643.01;0.00;85086.00;55157.00;449739.01;0.00;105931.00;145729.99;0.00;0.00;7237872.13;5803046.91;0.00;101503.00;1288526.98;0;44795.00;0.00;0.00;0.00;6025904.13;3042034.94;598736.00;0;2400431.10;0.00;0.00;0.00;-15298.00;0;1173993.86;-292539.01;881454.91;0.00;-28389.99;0.00;0.00;-16262.00;355523.04;-192919.01;5850.00;-198768.99;999407.10;639.00;-171068.00;828978.11;26.41;119306.00;TAEE11
